@RELATION music_genre
@ATTRIBUTE AVG_ENT NUMERIC
@ATTRIBUTE STD_DEV_ENT NUMERIC
@ATTRIBUTE MAX_ENT NUMERIC
@ATTRIBUTE MIN_ENT NUMERIC
@ATTRIBUTE MAX_DIFF_ENT NUMERIC
@ATTRIBUTE MEAN_MFCC_0 NUMERIC
@ATTRIBUTE MEAN_MFCC_1 NUMERIC
@ATTRIBUTE MEAN_MFCC_2 NUMERIC
@ATTRIBUTE MEAN_MFCC_3 NUMERIC
@ATTRIBUTE MEAN_MFCC_4 NUMERIC
@ATTRIBUTE MEAN_MFCC_5 NUMERIC
@ATTRIBUTE MEAN_MFCC_6 NUMERIC
@ATTRIBUTE MEAN_MFCC_7 NUMERIC
@ATTRIBUTE MEAN_MFCC_8 NUMERIC
@ATTRIBUTE MEAN_MFCC_9 NUMERIC
@ATTRIBUTE MEAN_MFCC_10 NUMERIC
@ATTRIBUTE MEAN_MFCC_11 NUMERIC
@ATTRIBUTE MEAN_MFCC_12 NUMERIC
@ATTRIBUTE MEAN_MFCC_13 NUMERIC
@ATTRIBUTE MEAN_MFCC_14 NUMERIC
@ATTRIBUTE MEAN_MFCC_15 NUMERIC
@ATTRIBUTE MEAN_MFCC_16 NUMERIC
@ATTRIBUTE MEAN_MFCC_17 NUMERIC
@ATTRIBUTE MEAN_MFCC_18 NUMERIC
@ATTRIBUTE MEAN_MFCC_19 NUMERIC
@ATTRIBUTE MEAN_MFCC_20 NUMERIC
@ATTRIBUTE MEAN_MFCC_21 NUMERIC
@ATTRIBUTE MEAN_MFCC_22 NUMERIC
@ATTRIBUTE MEAN_MFCC_23 NUMERIC
@ATTRIBUTE MEAN_MFCC_24 NUMERIC
@ATTRIBUTE MEAN_MFCC_25 NUMERIC
@ATTRIBUTE STD_MFCC_0 NUMERIC
@ATTRIBUTE STD_MFCC_1 NUMERIC
@ATTRIBUTE STD_MFCC_2 NUMERIC
@ATTRIBUTE STD_MFCC_3 NUMERIC
@ATTRIBUTE STD_MFCC_4 NUMERIC
@ATTRIBUTE STD_MFCC_5 NUMERIC
@ATTRIBUTE STD_MFCC_6 NUMERIC
@ATTRIBUTE STD_MFCC_7 NUMERIC
@ATTRIBUTE STD_MFCC_8 NUMERIC
@ATTRIBUTE STD_MFCC_9 NUMERIC
@ATTRIBUTE STD_MFCC_10 NUMERIC
@ATTRIBUTE STD_MFCC_11 NUMERIC
@ATTRIBUTE STD_MFCC_12 NUMERIC
@ATTRIBUTE STD_MFCC_13 NUMERIC
@ATTRIBUTE STD_MFCC_14 NUMERIC
@ATTRIBUTE STD_MFCC_15 NUMERIC
@ATTRIBUTE STD_MFCC_16 NUMERIC
@ATTRIBUTE STD_MFCC_17 NUMERIC
@ATTRIBUTE STD_MFCC_18 NUMERIC
@ATTRIBUTE STD_MFCC_19 NUMERIC
@ATTRIBUTE STD_MFCC_20 NUMERIC
@ATTRIBUTE STD_MFCC_21 NUMERIC
@ATTRIBUTE STD_MFCC_22 NUMERIC
@ATTRIBUTE STD_MFCC_23 NUMERIC
@ATTRIBUTE STD_MFCC_24 NUMERIC
@ATTRIBUTE STD_MFCC_25 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_0 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_1 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_2 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_3 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_4 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_5 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_6 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_7 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_8 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_9 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_10 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_11 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_12 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_13 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_14 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_15 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_16 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_17 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_18 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_19 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_20 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_21 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_22 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_23 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_24 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_25 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_0 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_1 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_2 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_3 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_4 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_5 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_6 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_7 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_8 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_9 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_10 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_11 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_12 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_13 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_14 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_15 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_16 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_17 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_18 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_19 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_20 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_21 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_22 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_23 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_24 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_25 NUMERIC
@ATTRIBUTE TEMPO NUMERIC
@ATTRIBUTE AVG_BEAT_FRAME_DIFF NUMERIC
@ATTRIBUTE AVG_ZCR NUMERIC
@ATTRIBUTE AVG_HARMONIC NUMERIC
@ATTRIBUTE AVG_PERCUSSIVE NUMERIC
@ATTRIBUTE class {hiphop,jazz,metal,pop,rock}

@DATA
32.14869,35.358122,160.396554,1.132941,41.419466,-328.547851,164.905217,-15.513415,38.518097,36.920697,13.822679,-3.251623,5.625719,-9.45294,-6.715415,0.85025,1.211304,-5.387654,-3.285518,-0.73428,-5.148719,-4.848223,0.144203,0.915387,-2.393036,-2.262846,-2.940548,0.132197,-2.367905,-1.271629,-1.269355,110.257059,21.325053,50.77133,11.42213,14.252914,11.992687,9.136047,8.538444,13.363653,10.504129,6.168273,6.372861,6.591373,5.318599,5.044986,4.519505,4.81744,4.723384,5.858656,4.354987,5.293036,5.229112,4.66179,5.819949,4.924301,4.610072,7.263895,2.752385,3.236497,1.433928,1.246196,1.060025,1.031993,0.883546,1.022836,0.938096,0.847533,0.823518,0.91909,0.789863,0.586574,0.650722,0.641905,0.666999,0.717613,0.627714,0.647291,0.769064,0.598043,0.657713,0.555201,0.594126,4.198778,1.812301,2.110119,0.914963,0.785913,0.694465,0.635489,0.544691,0.706314,0.58143,0.556524,0.543191,0.647404,0.536498,0.465368,0.576343,0.536529,0.544261,0.64285,0.454918,0.496697,0.542318,0.457141,0.490699,0.416657,0.560643,112.347147,22.2,0.031008,1e-06,-3e-05,jazz
35.137469,20.910425,156.214983,3.543793,43.475083,-175.583445,116.045286,-10.400618,41.505647,-11.056322,18.608229,-19.128786,12.554199,-15.583424,10.352476,-11.386631,14.282084,-7.167611,9.36188,-5.298319,-0.287072,-7.29329,2.800612,-0.707314,-0.922301,2.570129,1.504271,-4.517764,0.717713,2.72563,-3.47935,34.947908,17.180634,15.63616,9.236981,6.786456,6.923167,7.071087,5.653399,6.917771,5.679223,5.326588,6.53485,6.231753,5.342011,5.638413,7.179053,7.67024,8.178219,7.76716,8.386583,10.368309,10.529836,9.190777,13.341413,10.065751,8.65308,7.242231,2.781945,2.509548,1.673489,1.146878,1.259449,1.180217,1.148714,1.174554,1.026282,0.98455,1.134306,1.051272,0.986062,1.083485,1.042014,1.160401,1.295605,1.202588,1.297059,1.314296,1.632402,1.630298,1.676465,1.483509,1.312118,4.174644,1.551128,1.37761,0.95015,0.716738,0.737158,0.696693,0.717979,0.7421,0.664434,0.649607,0.70269,0.660541,0.595756,0.62256,0.615503,0.681843,0.756318,0.677495,0.66547,0.692898,0.814815,0.870308,0.883748,0.792917,0.631096,99.384014,25.866667,0.076716,1.6e-05,0.000133,jazz
33.547188,28.689892,170.639096,2.210739,64.006853,-258.797647,124.426563,-2.512995,39.830504,-5.468017,17.944365,-16.938755,14.215251,-16.307935,6.343902,-14.257927,9.312306,-5.233611,5.780682,-5.755747,3.795884,-2.876364,0.780799,-1.2518,-2.834437,-1.076135,-2.471173,-5.892583,-3.667595,2.967518,-5.600727,49.519271,19.712767,21.788632,9.220979,7.113423,7.398878,5.841349,7.860127,6.523649,6.715012,6.25413,6.237001,6.228824,7.071552,6.245576,6.492475,5.995703,6.504097,6.30207,5.490282,4.807187,4.799256,5.06054,5.124474,6.972145,6.253172,8.791496,3.059227,3.331553,1.47809,1.380673,1.378148,1.048785,1.355407,1.106974,1.103265,1.03556,1.129164,1.068118,1.138126,0.920408,1.067054,0.99213,1.101469,1.03338,0.799355,0.743025,0.833389,0.801398,0.878396,1.089493,0.919238,4.426495,1.898349,1.945343,0.842538,0.746334,0.812595,0.719998,0.791862,0.697347,0.685247,0.584856,0.584713,0.649999,0.59921,0.562779,0.617697,0.600797,0.593101,0.57135,0.48519,0.433898,0.533754,0.505823,0.529728,0.554156,0.50997,112.347147,22.8125,0.059636,2.1e-05,0.000114,jazz
35.297364,18.311714,146.116363,3.978845,57.889576,-228.751837,112.329169,13.002492,41.462207,-10.753776,17.680157,-14.985101,20.085544,-21.1358,16.937411,-8.867675,13.368499,-5.703278,8.528013,-6.315278,9.035056,-2.900563,2.648181,-0.749185,2.205685,-2.695261,3.165024,-1.090303,-5.10185,4.203501,-1.979742,26.04115,11.642471,9.754609,6.871616,6.74754,7.083397,5.590044,6.273106,6.685815,7.369559,7.89514,7.928719,8.026729,7.37633,9.333225,10.566298,10.474848,8.164739,7.86859,7.896326,9.14106,9.50668,7.797318,7.927395,7.707063,6.915444,5.376505,2.10442,1.8679,1.119059,1.02397,1.302233,0.973879,1.095306,1.028749,1.071323,1.103451,1.258549,1.368528,1.184591,1.423493,1.638553,1.622539,1.302222,1.545039,1.372361,1.783252,1.886553,1.379904,1.37547,1.289484,1.274966,4.234434,1.58079,1.459259,0.88198,0.712237,1.036038,0.707716,0.798449,0.704214,0.697502,0.64474,0.820986,0.781457,0.685443,0.798505,0.918473,0.883617,0.720083,0.815391,0.863316,0.892502,0.956762,0.780132,0.742758,0.760459,0.711288,99.384014,25.533333,0.060095,6.1e-05,0.000449,jazz
32.621505,31.978334,117.903653,0.215334,32.263641,-351.26123,129.619054,-18.399482,29.116718,-1.755225,1.822401,-12.342131,-0.954702,-16.455187,-5.832961,-15.885177,-3.304227,-7.773888,11.989196,6.616556,12.050787,2.453601,0.061602,-2.060387,6.12063,4.227017,-7.051448,-10.682887,-3.718578,3.358689,-2.233849,89.016347,33.947512,24.63904,14.921502,10.516453,10.016356,6.868988,6.895829,8.787521,6.980891,8.268566,7.899151,11.702386,15.422115,11.92199,13.198505,13.610304,13.440723,13.634878,15.417674,12.582866,13.833501,13.457915,13.226273,12.590555,8.201254,8.88236,4.37864,3.165468,2.03356,1.546974,1.032482,0.973131,1.059426,1.381122,0.904343,1.181995,1.060087,1.115079,1.244851,1.148154,1.643143,1.397395,1.632985,1.475198,1.513008,1.181582,1.305862,1.300707,1.14859,1.281233,1.069596,4.020502,2.127117,1.573322,1.00504,0.8041,0.629303,0.614748,0.655856,0.778821,0.567406,0.631851,0.574086,0.561511,0.646538,0.640443,0.787346,0.658155,0.893421,0.695525,0.666466,0.609358,0.679981,0.653471,0.582637,0.663545,0.583465,151.999081,17.0,0.086584,8.2e-05,5.9e-05,jazz
34.408186,24.947053,136.543801,3.477833,47.757606,-211.027964,116.722181,-6.434559,40.131798,-4.185386,20.214647,-15.903017,15.832469,-17.151623,12.921401,-11.176802,12.361758,-5.79848,9.598276,-7.796446,3.208235,-5.541591,5.40553,1.398885,-0.204696,-1.395557,-0.511265,-4.625621,2.513793,3.756224,-4.520081,43.794336,18.476922,21.428613,9.941495,6.769399,6.628596,7.881717,6.576088,6.492282,7.536673,6.564498,7.487896,5.542586,6.29301,5.972013,6.988995,9.021699,9.007285,7.931202,8.670247,10.089351,9.053336,9.119147,9.733755,7.899378,8.887109,7.220012,3.066697,3.600315,1.782233,1.322109,1.135928,1.406017,1.122751,1.214931,1.298922,1.20675,1.286983,1.039032,1.074383,0.954969,1.24375,1.665061,1.560832,1.371394,1.409194,1.862831,1.678486,1.579003,1.632549,1.58664,1.676356,4.004209,1.617004,2.032619,0.966415,0.805624,0.772918,0.755844,0.778396,0.772238,0.778266,0.709947,0.772636,0.696728,0.68257,0.684094,0.77108,0.893258,0.842945,0.884724,0.853004,0.944098,0.947594,0.937391,0.956286,0.939578,0.859374,80.749512,33.818182,0.068205,1.6e-05,0.000154,jazz
33.366094,30.587957,149.598352,0.991365,21.160491,-249.273015,130.359168,-10.777391,36.874887,-7.168433,11.405846,-18.24605,4.315492,-11.37846,3.533222,-9.89272,7.732108,-7.955177,2.992774,-6.417213,-0.359991,-1.526402,0.864881,1.645143,3.881012,2.765008,-2.807828,-0.793251,0.772771,4.529005,1.34153,58.304316,21.801596,18.301247,14.912167,6.789196,9.982489,8.564801,8.053399,9.863537,8.031081,8.493669,8.807023,7.225425,6.409629,8.13328,7.507697,9.481127,7.146695,8.348772,8.564683,9.525533,9.477767,11.05753,12.984003,14.472924,12.502128,5.196217,2.862752,1.930107,1.331864,1.051897,1.243301,1.116125,1.126717,1.098538,0.910787,0.901175,1.050921,0.980064,0.98783,0.841972,1.036519,1.030568,0.981174,0.953726,1.110875,1.162511,1.064804,0.970053,1.194358,1.092178,1.182145,2.503221,1.545696,0.987347,0.728654,0.625445,0.640514,0.599841,0.66481,0.562632,0.529596,0.516366,0.604185,0.49236,0.507212,0.492225,0.565266,0.522764,0.447286,0.539143,0.614064,0.590681,0.564947,0.515152,0.578913,0.52629,0.614245,198.768029,12.578947,0.06125,4.2e-05,0.000103,jazz
33.768844,27.122637,138.345633,0.414398,72.824142,-213.057928,112.074602,-19.931489,42.322132,-7.654208,20.059154,-18.165612,11.060673,-14.913628,11.565247,-10.561871,12.548692,-5.311974,3.800289,-4.841936,-0.928557,-7.960524,-1.075831,-2.778433,1.297977,3.872649,1.230161,-0.538506,-3.893341,-2.292742,-3.862829,54.64211,17.813958,18.785201,8.684909,7.126116,6.729118,6.503276,5.753162,6.737351,7.308076,6.598227,7.378586,6.495483,5.991275,6.162486,8.1774,9.871436,8.445248,9.015871,9.477802,11.46151,9.829061,10.554374,10.751719,8.088596,9.32589,12.493502,2.734971,3.828725,1.654492,1.229564,1.155949,1.28119,1.162657,1.201368,1.368279,1.260216,1.325382,1.128809,0.920539,1.082796,1.45177,1.818932,1.575052,1.528738,1.732143,2.115641,1.790544,1.922661,2.189676,1.533375,1.677156,6.855867,1.841815,2.274536,0.999194,0.684802,0.725431,0.750447,0.746124,0.75765,0.811351,0.744957,0.851517,0.69493,0.638391,0.654733,0.756194,0.952078,0.880324,0.873912,1.02043,1.200213,1.026786,0.969578,1.170936,1.088273,1.012867,99.384014,25.071429,0.080583,1.8e-05,0.000114,jazz
34.262336,21.805076,210.124584,5.580097,90.729608,-192.120705,106.351791,-26.384925,41.525372,-6.335077,26.464763,-11.224286,17.450065,-15.280433,14.365313,-12.427971,10.729557,-3.065481,10.139051,-1.557647,12.19079,-2.680334,-2.218679,-4.35504,0.627439,2.726336,2.781927,-10.781919,-5.649483,-1.709375,-1.418354,27.671367,11.456477,16.050035,7.024485,5.974304,4.554,6.216134,6.637985,5.934658,5.279457,5.442362,5.501175,6.775268,7.704131,7.247581,7.282286,7.210083,7.723524,7.4955,9.491924,10.298273,8.344322,7.117885,8.628243,7.088212,5.93618,3.949464,1.839956,2.056787,1.176538,0.958833,0.739981,0.880039,0.958044,0.889689,0.888831,0.918784,0.901591,1.062982,1.142687,1.145454,1.136499,1.211895,1.510157,1.333271,1.591335,1.749315,1.33128,1.389602,1.655503,1.39498,1.209611,2.289829,1.041996,1.168894,0.673423,0.561603,0.478065,0.530759,0.538939,0.58183,0.57455,0.531794,0.605027,0.640438,0.605859,0.661137,0.68636,0.656909,0.817602,0.844525,0.867885,0.868408,0.753529,0.770935,0.901921,0.849639,0.699876,198.768029,12.645161,0.082975,-6e-06,0.000287,jazz
35.590497,18.161952,112.074882,2.771368,21.088328,-261.372658,132.595661,-19.619427,42.364254,-1.478852,25.674317,-10.59755,10.558203,-11.159667,11.421859,-6.04344,17.7133,-0.954406,2.739905,-5.213747,3.414731,-1.424612,1.371813,-1.80948,1.928906,1.474112,2.125354,-2.433631,-7.327593,-2.180518,-8.855401,40.761229,23.473997,20.978341,12.668046,7.775626,7.489111,5.114309,6.214472,6.320433,6.567594,7.521109,10.845036,8.044885,10.574336,10.414689,10.170179,7.06187,10.859341,11.018744,10.223269,11.748245,14.009076,10.437279,8.760934,10.411115,9.650844,5.061652,2.908512,2.521755,1.763099,1.146963,0.901458,0.773108,0.789406,0.856467,1.022113,1.040805,1.024579,0.942277,1.165002,0.975819,1.230531,1.05818,1.245225,1.306583,1.596824,1.369736,1.551544,1.445295,1.558066,1.47403,1.347525,3.191891,1.707469,1.583727,1.219379,0.734172,0.516986,0.464302,0.513509,0.493495,0.574008,0.585352,0.585429,0.593275,0.609672,0.584413,0.673974,0.620355,0.613751,0.767235,0.915215,0.765168,0.77307,0.805622,0.74071,0.72061,0.759938,184.570312,14.0,0.060901,4e-05,0.000288,jazz
33.031482,31.037325,153.884656,1.743683,56.612027,-380.997999,126.677493,-7.219219,50.332823,9.916689,22.250636,-1.168838,11.61877,-0.800632,2.451083,-2.207581,2.012802,-0.395004,-1.850309,-1.841504,-2.895232,-0.607603,0.519137,-0.186724,0.205885,-0.782938,-2.22649,-4.701961,-3.836564,-1.871307,-1.063168,61.600358,20.344392,19.475436,10.677502,10.467118,10.023771,9.942355,5.737191,9.283519,7.655425,8.277437,6.705664,6.370525,5.610583,5.218448,5.459617,6.631547,7.68296,7.786562,8.809065,9.524948,9.234528,8.871242,9.043423,9.486979,10.024211,8.849605,2.82734,2.849277,1.56133,1.647536,1.306208,1.522448,1.06139,1.451371,1.195513,1.088752,0.998141,0.950939,0.920196,0.875658,0.767044,1.091529,1.23925,1.105051,1.07577,1.289422,1.451245,1.535213,1.413981,1.576883,1.790658,4.921924,1.529256,1.564421,1.007116,0.934968,0.839662,0.766046,0.680476,0.746494,0.666939,0.624746,0.563821,0.538721,0.541046,0.535755,0.497978,0.581359,0.57982,0.531532,0.511504,0.649966,0.724319,0.746425,0.690833,0.747869,0.801939,103.359375,24.153846,0.029908,0.000126,0.000223,jazz
34.272577,25.947928,129.444788,2.910004,41.078023,-181.978442,78.12292,-16.263628,52.495539,-31.455227,24.077732,-20.951096,19.492302,-24.200227,20.330851,-13.202189,12.482886,-8.611993,7.709539,-4.912996,11.264959,-5.071569,-0.814432,-7.264825,1.884563,-2.805177,-0.534195,-7.767374,0.437382,-0.252257,-9.194778,36.778293,24.309079,15.903418,8.749465,6.770139,6.934433,6.904736,5.35808,6.333387,5.864257,4.965112,5.106265,5.114896,6.304062,7.398602,7.482722,6.619437,7.544677,8.302117,7.415236,7.345925,8.188677,8.287175,8.699043,7.464095,6.828532,6.07472,3.728402,2.344097,1.570231,1.054208,1.069625,1.079869,0.972399,0.771012,0.751532,0.785394,0.892377,0.833214,0.909601,1.268242,1.431583,1.202895,1.338447,1.512148,1.371968,1.408767,1.481692,1.387823,1.537429,1.52358,1.301981,3.30765,2.047139,1.47118,1.042935,0.67449,0.679207,0.677003,0.631646,0.507559,0.548104,0.510246,0.582622,0.592036,0.678246,0.744314,0.780126,0.709835,0.817866,0.908395,0.830215,0.880976,0.919212,0.858693,0.851926,0.832897,0.81478,123.046875,21.0,0.167956,5.1e-05,0.00029,jazz
33.271465,30.037467,137.864114,0.34142,62.96754,-321.624637,108.878606,5.661491,33.34724,-10.468463,20.227071,-14.565991,17.353028,-9.46686,20.381821,-0.482836,6.244507,-6.571976,4.523964,0.2308,16.701404,10.465649,9.211489,10.136388,1.081082,-4.787247,-1.165491,-4.528575,-4.498954,2.560315,-16.796865,46.126097,19.903354,21.157345,9.974407,9.634004,9.20744,10.115481,7.83453,6.661162,7.083701,7.500175,8.414357,9.496168,7.857449,12.499676,11.150088,13.958946,17.617014,14.709328,11.940781,11.758555,11.744091,8.098326,10.767303,8.52641,7.256446,6.987727,3.231249,2.757763,1.527813,1.562188,1.342875,1.090116,1.141736,0.864473,1.133206,1.210308,1.385055,1.161444,1.281607,1.318522,1.621212,1.761998,1.607333,1.581015,1.311659,1.36691,1.319742,1.159086,1.430078,1.29555,1.206823,4.15089,1.703721,1.670508,0.969693,0.872415,0.905927,0.609456,0.684615,0.563624,0.65938,0.842393,0.773274,0.642068,0.711456,0.695986,0.845024,0.862504,0.80489,0.937308,0.721282,0.675341,0.701201,0.61567,0.790699,0.718835,0.70698,123.046875,20.368421,0.056272,8.6e-05,0.000279,jazz
35.481876,19.338232,94.042182,1.821391,32.018885,-211.109884,99.120612,-8.55703,50.715508,-19.584707,19.891954,-16.808702,15.925908,-14.400171,20.704403,2.17333,18.884324,2.384921,10.12646,-6.665408,3.986229,-5.776549,-2.481743,-1.686343,6.55342,6.717491,-1.075252,-8.279725,2.640912,7.018352,-11.183739,32.523386,14.723161,14.477523,9.295558,6.80482,5.880799,6.890052,7.127488,7.0529,7.466707,10.912814,9.126631,11.362595,15.23609,11.235739,9.835139,8.605868,6.17026,9.274839,10.567277,15.75821,13.628488,10.712103,10.542417,7.13785,7.906557,5.020183,2.288696,2.248923,1.599084,1.212052,0.909987,1.210008,1.068445,0.928111,1.129118,1.348825,1.475292,1.1582,1.463344,1.494905,0.999867,1.145605,0.835488,1.184452,1.361244,1.646468,1.707656,1.072879,1.403852,1.157869,0.869879,2.836774,1.356234,1.368995,1.016117,0.737487,0.584366,0.704838,0.655738,0.630656,0.615146,0.82013,0.83387,0.692192,0.82562,0.792416,0.619955,0.70288,0.537846,0.658561,0.723462,0.796234,0.879117,0.679508,0.692992,0.656246,0.547026,161.499023,16.25,0.081425,3.1e-05,0.000342,jazz
34.439913,24.117825,134.379869,1.66589,44.72603,-194.82816,95.325295,-20.712084,48.878245,-16.170207,28.024069,-17.682481,19.037087,-15.880555,15.45599,-11.813959,11.354181,-4.530175,8.285649,0.179408,14.002246,-2.546914,0.014253,-4.544333,2.513186,1.729063,0.348201,-6.31134,-5.220935,0.760931,-5.617695,43.14004,19.222282,17.785255,12.071702,8.489269,6.247813,8.056192,6.970923,7.157684,6.220175,7.239549,7.135744,6.607029,7.922696,8.931343,9.57357,7.685616,9.325966,8.998362,7.574961,8.928782,9.785969,9.556913,9.492603,8.404074,7.663343,7.598645,2.884091,2.818564,1.708,1.201645,1.013722,1.222656,0.941999,1.104368,0.93218,1.025867,1.034283,1.067474,1.179703,1.294773,1.33891,1.370128,1.751617,1.680422,1.542362,1.709828,1.857909,1.664967,1.469069,1.413152,1.419271,4.20977,1.679525,1.729672,0.995752,0.708516,0.56567,0.738667,0.611545,0.652539,0.579116,0.635717,0.676629,0.700474,0.717812,0.836357,0.784776,0.78813,0.919288,0.817972,0.841726,0.956464,0.951168,0.868985,0.924881,0.804974,0.77327,107.666016,24.8125,0.103177,3.4e-05,0.000337,jazz
32.752939,31.156302,200.41589,0.684198,46.869811,-281.651835,113.139276,7.514503,45.609523,-9.478443,18.924507,-10.775882,13.650646,-11.150431,13.422826,-11.431039,7.065975,-9.556741,2.535668,-8.154302,-2.922052,-5.930903,-3.094984,3.550847,5.425357,4.08474,-2.817971,-7.967764,-3.08133,5.651015,-5.033798,63.807545,17.401871,19.820833,13.063396,11.760591,6.978807,7.307198,6.660798,6.275511,5.980054,6.64347,5.819485,6.550672,5.722909,9.231353,7.486408,5.876329,12.606075,12.880516,10.750171,8.743115,11.583875,13.102424,9.202705,5.486769,8.689089,7.418817,2.590881,2.423116,1.675912,1.483453,1.397181,1.114466,1.160051,0.95396,1.090758,0.958157,0.982597,1.004128,0.859567,1.431549,1.3251,1.100716,2.179855,1.992018,1.800709,1.753488,2.205957,2.473492,1.589878,0.98098,1.754197,4.326003,1.638601,1.505683,1.008494,0.804956,0.80064,0.702774,0.706854,0.6314,0.720106,0.58075,0.621439,0.607741,0.543011,0.817317,0.786803,0.658461,0.973833,1.002558,1.019558,0.979901,1.06039,1.120457,0.736119,0.662183,1.01257,99.384014,27.230769,0.050189,-9e-06,-3.1e-05,jazz
34.145726,24.097082,80.917192,0.056508,24.173354,-436.148361,109.268442,8.378398,40.852351,6.064046,28.821066,-6.853741,4.913084,-3.235235,9.02663,-6.295049,-2.478031,0.636185,4.700074,-4.151648,-5.120569,-1.063264,1.652664,12.157629,10.122926,11.228285,4.918609,3.755293,3.663691,8.694999,4.095146,67.979961,30.226477,30.633657,13.490408,13.693238,8.217004,7.18081,6.280844,8.582382,5.656002,6.273244,5.760361,6.248657,6.585568,10.413246,8.193457,8.042515,12.506312,14.650308,21.986385,20.641812,18.983681,14.959528,18.943538,23.82233,16.850351,4.613307,2.936132,2.022531,1.460436,1.222002,0.951053,0.906577,0.885966,0.809396,0.710549,0.749673,0.77166,0.753574,0.813362,0.753837,0.933979,0.958661,1.330495,1.068255,1.427806,1.659594,1.740005,1.349039,1.419127,1.544023,1.067382,2.279341,1.650021,0.887704,0.853479,0.729047,0.569392,0.495522,0.522063,0.554302,0.459756,0.484871,0.436017,0.43796,0.461119,0.467644,0.483929,0.476934,0.562889,0.566081,0.722905,0.728846,0.699882,0.62728,0.676434,0.73957,0.554527,78.302557,33.333333,0.034448,-1e-06,-3.4e-05,jazz
